gene	pathway
6567	hsa04919:K08231:
6569	hsa04928:K14683:
656	hsa04060:K16622:
656	hsa04350:K16622:
656	hsa04390:K16622:
656	hsa04714:K16622:
6570	hsa04721:K08155:
6570	hsa04726:K08155:
6570	hsa04728:K08155:
6570	hsa05012:K08155:
6570	hsa05030:K08155:
6570	hsa05031:K08155:
6570	hsa05034:K08155:
6571	hsa04721:K08155:
6571	hsa04726:K08155:
6571	hsa04728:K08155:
6571	hsa05012:K08155:
6571	hsa05030:K08155:
6571	hsa05031:K08155:
6571	hsa05034:K08155:
6572	hsa04721:K14636:
6572	hsa04725:K14636:
6573	hsa01523:K14609:
6573	hsa04977:K14609:
6579	hsa04976:K03460:
657	hsa04060:K04673:[EC:2.7.11.30]
657	hsa04350:K04673:[EC:2.7.11.30]
657	hsa04390:K04673:[EC:2.7.11.30]
657	hsa04550:K04673:[EC:2.7.11.30]
657	hsa05418:K04673:[EC:2.7.11.30]
6580	hsa04976:K08198:
6580	hsa05231:K08198:
6581	hsa05231:K08200:
6582	hsa05231:K08199:
6583	hsa05231:K08202:
6584	hsa05231:K08202:
6585	hsa04360:K06838:
6586	hsa04360:K06850:
658	hsa04060:K13578:[EC:2.7.11.30]
658	hsa04350:K13578:[EC:2.7.11.30]
658	hsa04360:K13578:[EC:2.7.11.30]
658	hsa04390:K13578:[EC:2.7.11.30]
658	hsa04550:K13578:[EC:2.7.11.30]
658	hsa05418:K13578:[EC:2.7.11.30]
6591	hsa04390:K05706:
6591	hsa04520:K05706:
6595	hsa04714:K11647:[EC:3.6.4.-]
6595	hsa05225:K11647:[EC:3.6.4.-]
6597	hsa04714:K11647:[EC:3.6.4.-]
6597	hsa05225:K11647:[EC:3.6.4.-]
65985	hsa00280:K01907:[EC:6.2.1.16]
65985	hsa00650:K01907:[EC:6.2.1.16]
6598	hsa04714:K11648:
6598	hsa05225:K11648:
6599	hsa04714:K11649:
6599	hsa05225:K11649:
659	hsa04060:K04671:[EC:2.7.11.30]
659	hsa04350:K04671:[EC:2.7.11.30]
659	hsa04360:K04671:[EC:2.7.11.30]
659	hsa04390:K04671:[EC:2.7.11.30]
659	hsa04550:K04671:[EC:2.7.11.30]
659	hsa05206:K04671:[EC:2.7.11.30]
659	hsa05418:K04671:[EC:2.7.11.30]
66008	hsa04727:K15374:
6601	hsa04714:K11649:
6601	hsa05225:K11649:
6602	hsa04714:K11650:
6602	hsa05225:K11650:
6603	hsa04714:K11650:
6603	hsa05225:K11650:
6604	hsa04714:K11650:
6604	hsa05225:K11650:
6605	hsa04714:K11651:
6605	hsa05225:K11651:
6606	hsa03013:K13129:
6607	hsa03013:K13129:
6608	hsa04340:K06226:
6608	hsa04360:K06226:
6608	hsa05200:K06226:
6608	hsa05205:K06226:
6608	hsa05217:K06226:
6609	hsa00600:K12350:[EC:3.1.4.12]
6609	hsa04071:K12350:[EC:3.1.4.12]
6609	hsa04142:K12350:[EC:3.1.4.12]
6609	hsa04217:K12350:[EC:3.1.4.12]
6610	hsa00600:K12351:[EC:3.1.4.12]
6610	hsa04071:K12351:[EC:3.1.4.12]
6611	hsa00270:K00802:[EC:2.5.1.22]
6611	hsa00330:K00802:[EC:2.5.1.22]
6611	hsa00410:K00802:[EC:2.5.1.22]
6611	hsa00480:K00802:[EC:2.5.1.22]
6612	hsa03013:K12160:
6612	hsa05418:K12160:
6613	hsa03013:K12160:
6613	hsa05418:K12160:
6614	hsa04514:K06548:
6615	hsa04520:K05707:
6616	hsa04721:K18211:
6616	hsa04911:K18211:
661	hsa00230:K03026:
661	hsa00240:K03026:
661	hsa03020:K03026:
661	hsa04623:K03026:
661	hsa05169:K03026:
6622	hsa05010:K04528:
6622	hsa05012:K04528:
6624	hsa05206:K17455:
6625	hsa03040:K11093:
6626	hsa03040:K11091:
6627	hsa03040:K11092:
6628	hsa03040:K11086:
6628	hsa05322:K11086:
6629	hsa03040:K11094:
662	hsa04130:K08497:
6631	hsa03040:K11095:
6632	hsa03040:K11087:
6632	hsa05322:K11087:
6633	hsa03040:K11096:
6634	hsa03040:K11088:
6634	hsa05322:K11088:
6635	hsa03040:K11097:
6636	hsa03040:K11098:
6637	hsa03040:K11099:
6642	hsa04144:K17917:
6643	hsa04144:K17917:
6646	hsa00100:K00637:[EC:2.3.1.26]
6646	hsa04979:K00637:[EC:2.3.1.26]
6647	hsa04146:K04565:[EC:1.15.1.1]
6647	hsa04213:K04565:[EC:1.15.1.1]
6647	hsa05014:K04565:[EC:1.15.1.1]
6647	hsa05016:K04565:[EC:1.15.1.1]
6647	hsa05020:K04565:[EC:1.15.1.1]
6648	hsa04068:K04564:[EC:1.15.1.1]
6648	hsa04146:K04564:[EC:1.15.1.1]
6648	hsa04211:K04564:[EC:1.15.1.1]
6648	hsa04213:K04564:[EC:1.15.1.1]
6648	hsa05016:K04564:[EC:1.15.1.1]
664	hsa04068:K15464:
664	hsa04137:K15464:
664	hsa04140:K15464:
664	hsa05134:K15464:
6652	hsa00040:K00008:[EC:1.1.1.14]
6652	hsa00051:K00008:[EC:1.1.1.14]
6654	hsa01521:K03099:
6654	hsa01522:K03099:
6654	hsa04010:K03099:
6654	hsa04012:K03099:
6654	hsa04014:K03099:
6654	hsa04062:K03099:
6654	hsa04068:K03099:
6654	hsa04072:K03099:
6654	hsa04150:K03099:
6654	hsa04151:K03099:
6654	hsa04510:K03099:
6654	hsa04540:K03099:
6654	hsa04630:K03099:
6654	hsa04650:K03099:
6654	hsa04660:K03099:
6654	hsa04662:K03099:
6654	hsa04664:K03099:
6654	hsa04714:K03099:
6654	hsa04722:K03099:
6654	hsa04810:K03099:
6654	hsa04910:K03099:
6654	hsa04912:K03099:
6654	hsa04915:K03099:
6654	hsa04917:K03099:
6654	hsa04926:K03099:
6654	hsa05034:K03099:
6654	hsa05160:K03099:
6654	hsa05163:K03099:
6654	hsa05165:K03099:
6654	hsa05200:K03099:
6654	hsa05205:K03099:
6654	hsa05206:K03099:
6654	hsa05210:K03099:
6654	hsa05211:K03099:
6654	hsa05213:K03099:
6654	hsa05214:K03099:
6654	hsa05215:K03099:
6654	hsa05220:K03099:
6654	hsa05221:K03099:
6654	hsa05223:K03099:
6654	hsa05224:K03099:
6654	hsa05225:K03099:
6654	hsa05226:K03099:
6654	hsa05231:K03099:
6655	hsa01521:K03099:
6655	hsa01522:K03099:
6655	hsa04010:K03099:
6655	hsa04012:K03099:
6655	hsa04014:K03099:
6655	hsa04062:K03099:
6655	hsa04068:K03099:
6655	hsa04072:K03099:
6655	hsa04150:K03099:
6655	hsa04151:K03099:
6655	hsa04510:K03099:
6655	hsa04540:K03099:
6655	hsa04630:K03099:
6655	hsa04650:K03099:
6655	hsa04660:K03099:
6655	hsa04662:K03099:
6655	hsa04664:K03099:
6655	hsa04714:K03099:
6655	hsa04722:K03099:
6655	hsa04810:K03099:
6655	hsa04910:K03099:
6655	hsa04912:K03099:
6655	hsa04915:K03099:
6655	hsa04917:K03099:
6655	hsa04926:K03099:
6655	hsa05034:K03099:
6655	hsa05160:K03099:
6655	hsa05163:K03099:
6655	hsa05165:K03099:
6655	hsa05200:K03099:
6655	hsa05205:K03099:
6655	hsa05206:K03099:
6655	hsa05210:K03099:
6655	hsa05211:K03099:
6655	hsa05213:K03099:
6655	hsa05214:K03099:
6655	hsa05215:K03099:
6655	hsa05220:K03099:
6655	hsa05221:K03099:
6655	hsa05223:K03099:
6655	hsa05224:K03099:
6655	hsa05225:K03099:
6655	hsa05226:K03099:
6655	hsa05231:K03099:
6657	hsa04390:K16796:
6657	hsa04550:K16796:
6659	hsa05206:K09268:
665	hsa04137:K15465:
6662	hsa04024:K18435:
6667	hsa01522:K04684:
6667	hsa04137:K04684:
6667	hsa04350:K04684:
6667	hsa04915:K04684:
6667	hsa04927:K04684:
6667	hsa04928:K04684:
6667	hsa04934:K04684:
6667	hsa05016:K04684:
6667	hsa05163:K04684:
6667	hsa05200:K04684:
6667	hsa05202:K04684:
6667	hsa05224:K04684:
6667	hsa05231:K04684:
666	hsa04215:K02561:
6672	hsa05168:K15413:
6672	hsa05203:K15413:
6675	hsa00520:K00972:[EC:2.7.7.23 2.7.7.83]
6677	hsa00531:K01197:[EC:3.2.1.35]
6688	hsa04380:K09438:
6688	hsa05166:K09438:
6688	hsa05169:K09438:
6688	hsa05200:K09438:
6688	hsa05202:K09438:
6688	hsa05221:K09438:
6692	hsa05202:K15619:
6692	hsa05215:K15619:
6693	hsa04514:K06477:
6693	hsa05169:K06477:
6696	hsa04151:K06250:
6696	hsa04371:K06250:
6696	hsa04510:K06250:
6696	hsa04512:K06250:
6696	hsa04620:K06250:
6696	hsa05165:K06250:
6697	hsa00790:K00072:[EC:1.1.1.153]
669	hsa00010:K01837:[EC:5.4.2.4 5.4.2.11]
669	hsa00260:K01837:[EC:5.4.2.4 5.4.2.11]
6708	hsa04210:K06114:
6709	hsa04210:K06114:
6713	hsa00100:K00511:[EC:1.14.14.17]
6714	hsa01521:K05704:[EC:2.7.10.2]
6714	hsa01522:K05704:[EC:2.7.10.2]
6714	hsa04012:K05704:[EC:2.7.10.2]
6714	hsa04015:K05704:[EC:2.7.10.2]
6714	hsa04062:K05704:[EC:2.7.10.2]
6714	hsa04137:K05704:[EC:2.7.10.2]
6714	hsa04144:K05704:[EC:2.7.10.2]
6714	hsa04360:K05704:[EC:2.7.10.2]
6714	hsa04370:K05704:[EC:2.7.10.2]
6714	hsa04510:K05704:[EC:2.7.10.2]
6714	hsa04520:K05704:[EC:2.7.10.2]
6714	hsa04530:K05704:[EC:2.7.10.2]
6714	hsa04540:K05704:[EC:2.7.10.2]
6714	hsa04611:K05704:[EC:2.7.10.2]
6714	hsa04625:K05704:[EC:2.7.10.2]
6714	hsa04727:K05704:[EC:2.7.10.2]
6714	hsa04750:K05704:[EC:2.7.10.2]
6714	hsa04810:K05704:[EC:2.7.10.2]
6714	hsa04912:K05704:[EC:2.7.10.2]
6714	hsa04915:K05704:[EC:2.7.10.2]
6714	hsa04917:K05704:[EC:2.7.10.2]
6714	hsa04919:K05704:[EC:2.7.10.2]
6714	hsa04921:K05704:[EC:2.7.10.2]
6714	hsa04926:K05704:[EC:2.7.10.2]
6714	hsa05100:K05704:[EC:2.7.10.2]
6714	hsa05120:K05704:[EC:2.7.10.2]
6714	hsa05131:K05704:[EC:2.7.10.2]
6714	hsa05152:K05704:[EC:2.7.10.2]
6714	hsa05161:K05704:[EC:2.7.10.2]
6714	hsa05163:K05704:[EC:2.7.10.2]
6714	hsa05167:K05704:[EC:2.7.10.2]
6714	hsa05203:K05704:[EC:2.7.10.2]
6714	hsa05205:K05704:[EC:2.7.10.2]
6714	hsa05219:K05704:[EC:2.7.10.2]
6714	hsa05418:K05704:[EC:2.7.10.2]
6715	hsa00140:K12343:[EC:1.3.1.22]
6716	hsa00140:K12344:[EC:1.3.1.22]
6716	hsa05215:K12344:[EC:1.3.1.22]
6718	hsa00120:K00251:[EC:1.3.1.3]
6718	hsa00140:K00251:[EC:1.3.1.3]
6720	hsa04152:K07197:
6720	hsa04910:K07197:
6720	hsa04931:K07197:
6720	hsa04932:K07197:
6722	hsa04010:K04378:
6722	hsa04022:K04378:
6722	hsa05166:K04378:
6722	hsa05203:K04378:
6723	hsa00270:K00797:[EC:2.5.1.16]
6723	hsa00330:K00797:[EC:2.5.1.16]
6723	hsa00410:K00797:[EC:2.5.1.16]
6723	hsa00480:K00797:[EC:2.5.1.16]
6726	hsa03060:K03109:
6727	hsa03060:K03104:
6728	hsa03060:K03105:
6729	hsa03060:K03106:[EC:3.6.5.4]
672	hsa01524:K10605:[EC:2.3.2.27]
672	hsa03440:K10605:[EC:2.3.2.27]
672	hsa03460:K10605:[EC:2.3.2.27]
672	hsa04120:K10605:[EC:2.3.2.27]
672	hsa04151:K10605:[EC:2.3.2.27]
672	hsa05206:K10605:[EC:2.3.2.27]
672	hsa05224:K10605:[EC:2.3.2.27]
6730	hsa03060:K03107:
6731	hsa03060:K03108:
6732	hsa05168:K15409:[EC:2.7.11.1]
6734	hsa03060:K13431:
6737	hsa05322:K10651:[EC:2.3.2.27]
6738	hsa05322:K11089:
673	hsa01521:K04365:[EC:2.7.11.1]
673	hsa01522:K04365:[EC:2.7.11.1]
673	hsa04010:K04365:[EC:2.7.11.1]
673	hsa04012:K04365:[EC:2.7.11.1]
673	hsa04015:K04365:[EC:2.7.11.1]
673	hsa04024:K04365:[EC:2.7.11.1]
673	hsa04062:K04365:[EC:2.7.11.1]
673	hsa04068:K04365:[EC:2.7.11.1]
673	hsa04150:K04365:[EC:2.7.11.1]
673	hsa04270:K04365:[EC:2.7.11.1]
673	hsa04510:K04365:[EC:2.7.11.1]
673	hsa04650:K04365:[EC:2.7.11.1]
673	hsa04720:K04365:[EC:2.7.11.1]
673	hsa04722:K04365:[EC:2.7.11.1]
673	hsa04726:K04365:[EC:2.7.11.1]
673	hsa04730:K04365:[EC:2.7.11.1]
673	hsa04810:K04365:[EC:2.7.11.1]
673	hsa04910:K04365:[EC:2.7.11.1]
673	hsa04914:K04365:[EC:2.7.11.1]
673	hsa04928:K04365:[EC:2.7.11.1]
673	hsa04934:K04365:[EC:2.7.11.1]
673	hsa05034:K04365:[EC:2.7.11.1]
673	hsa05160:K04365:[EC:2.7.11.1]
673	hsa05200:K04365:[EC:2.7.11.1]
673	hsa05205:K04365:[EC:2.7.11.1]
673	hsa05210:K04365:[EC:2.7.11.1]
673	hsa05211:K04365:[EC:2.7.11.1]
673	hsa05212:K04365:[EC:2.7.11.1]
673	hsa05213:K04365:[EC:2.7.11.1]
673	hsa05214:K04365:[EC:2.7.11.1]
673	hsa05215:K04365:[EC:2.7.11.1]
673	hsa05216:K04365:[EC:2.7.11.1]
673	hsa05218:K04365:[EC:2.7.11.1]
673	hsa05219:K04365:[EC:2.7.11.1]
673	hsa05220:K04365:[EC:2.7.11.1]
673	hsa05221:K04365:[EC:2.7.11.1]
673	hsa05223:K04365:[EC:2.7.11.1]
673	hsa05224:K04365:[EC:2.7.11.1]
673	hsa05225:K04365:[EC:2.7.11.1]
673	hsa05226:K04365:[EC:2.7.11.1]
6741	hsa05322:K11090:
6742	hsa03030:K03111:
6742	hsa03430:K03111:
6742	hsa03440:K03111:
6745	hsa04141:K13249:
6746	hsa04141:K13250:
6747	hsa04141:K13251:
6748	hsa04141:K04571:
6750	hsa04971:K05237:
6751	hsa04024:K04217:
6751	hsa04080:K04217:
6752	hsa04024:K04218:
6752	hsa04080:K04218:
6752	hsa04971:K04218:
6753	hsa04080:K04219:
6754	hsa04080:K04220:
6755	hsa04024:K04221:
6755	hsa04080:K04221:
6756	hsa05202:K15624:
6757	hsa05202:K15625:
675	hsa03440:K08775:
675	hsa03460:K08775:
675	hsa05200:K08775:
675	hsa05212:K08775:
675	hsa05224:K08775:
6760	hsa05202:K15623:
6768	hsa05206:K08670:[EC:3.4.21.109]
6770	hsa04913:K16931:
6770	hsa04925:K16931:
6770	hsa04927:K16931:
6770	hsa04934:K16931:
6770	hsa04979:K16931:
6772	hsa04062:K11220:
6772	hsa04217:K11220:
6772	hsa04380:K11220:
6772	hsa04620:K11220:
6772	hsa04621:K11220:
6772	hsa04625:K11220:
6772	hsa04630:K11220:
6772	hsa04658:K11220:
6772	hsa04659:K11220:
6772	hsa04917:K11220:
6772	hsa04919:K11220:
6772	hsa04933:K11220:
6772	hsa05140:K11220:
6772	hsa05145:K11220:
6772	hsa05152:K11220:
6772	hsa05160:K11220:
6772	hsa05161:K11220:
6772	hsa05162:K11220:
6772	hsa05164:K11220:
6772	hsa05165:K11220:
6772	hsa05167:K11220:
6772	hsa05168:K11220:
6772	hsa05200:K11220:
6772	hsa05212:K11220:
6772	hsa05321:K11220:
6773	hsa04062:K11221:
6773	hsa04217:K11221:
6773	hsa04380:K11221:
6773	hsa04621:K11221:
6773	hsa04625:K11221:
6773	hsa04630:K11221:
6773	hsa05160:K11221:
6773	hsa05161:K11221:
6773	hsa05162:K11221:
6773	hsa05164:K11221:
6773	hsa05165:K11221:
6773	hsa05167:K11221:
6773	hsa05168:K11221:
6773	hsa05200:K11221:
6774	hsa01521:K04692:
6774	hsa04062:K04692:
6774	hsa04066:K04692:
6774	hsa04068:K04692:
6774	hsa04217:K04692:
6774	hsa04550:K04692:
6774	hsa04630:K04692:
6774	hsa04659:K04692:
6774	hsa04917:K04692:
6774	hsa04920:K04692:
6774	hsa04931:K04692:
6774	hsa04933:K04692:
6774	hsa05145:K04692:
6774	hsa05160:K04692:
6774	hsa05161:K04692:
6774	hsa05162:K04692:
6774	hsa05163:K04692:
6774	hsa05167:K04692:
6774	hsa05169:K04692:
6774	hsa05200:K04692:
6774	hsa05203:K04692:
6774	hsa05205:K04692:
6774	hsa05206:K04692:
6774	hsa05212:K04692:
6774	hsa05221:K04692:
6774	hsa05223:K04692:
6774	hsa05321:K04692:
6775	hsa04217:K11222:
6775	hsa04630:K11222:
6775	hsa04658:K11222:
6775	hsa05161:K11222:
6775	hsa05200:K11222:
6775	hsa05321:K11222:
6776	hsa04012:K11223:
6776	hsa04217:K11223:
6776	hsa04630:K11223:
6776	hsa04658:K11223:
6776	hsa04659:K11223:
6776	hsa04917:K11223:
6776	hsa04933:K11223:
6776	hsa05161:K11223:
6776	hsa05162:K11223:
6776	hsa05166:K11223:
6776	hsa05200:K11223:
6776	hsa05203:K11223:
6776	hsa05220:K11223:
6776	hsa05221:K11223:
6776	hsa05223:K11223:
6777	hsa04012:K11224:
6777	hsa04062:K11224:
6777	hsa04217:K11224:
6777	hsa04630:K11224:
6777	hsa04658:K11224:
6777	hsa04659:K11224:
6777	hsa04917:K11224:
6777	hsa04933:K11224:
6777	hsa05161:K11224:
6777	hsa05162:K11224:
6777	hsa05166:K11224:
6777	hsa05200:K11224:
6777	hsa05203:K11224:
6777	hsa05220:K11224:
6777	hsa05221:K11224:
6777	hsa05223:K11224:
6778	hsa04217:K11225:
6778	hsa04630:K11225:
6778	hsa04658:K11225:
6778	hsa04659:K11225:
6778	hsa05161:K11225:
6778	hsa05200:K11225:
6778	hsa05321:K11225:
6779	hsa04970:K13914:
677	hsa04218:K18753:
6783	hsa00140:K01016:[EC:2.8.2.4]
6785	hsa00062:K10249:[EC:2.3.1.199]
6786	hsa04020:K16059:
6786	hsa04611:K16059:
6788	hsa04010:K04412:
6788	hsa04390:K04412:
6788	hsa04392:K04412:
6789	hsa04010:K04411:
6789	hsa04014:K04411:
6789	hsa04068:K04411:
6789	hsa05200:K04411:
6789	hsa05223:K04411:
678	hsa04218:K18753:
6790	hsa04114:K11481:[EC:2.7.11.1]
6790	hsa04914:K11481:[EC:2.7.11.1]
6793	hsa04914:K08837:[EC:2.7.11.1]
6794	hsa04068:K07298:[EC:2.7.11.1]
6794	hsa04140:K07298:[EC:2.7.11.1]
6794	hsa04150:K07298:[EC:2.7.11.1]
6794	hsa04151:K07298:[EC:2.7.11.1]
6794	hsa04152:K07298:[EC:2.7.11.1]
6794	hsa04211:K07298:[EC:2.7.11.1]
6794	hsa04530:K07298:[EC:2.7.11.1]
6794	hsa04920:K07298:[EC:2.7.11.1]
6799	hsa05204:K01014:[EC:2.8.2.1]
6804	hsa04130:K04560:
6804	hsa04721:K04560:
6804	hsa04911:K04560:
6804	hsa05031:K04560:
6809	hsa04130:K08486:
6809	hsa04721:K08486:
680	hsa04080:K04170:
6810	hsa04130:K13502:
6810	hsa04962:K13502:
6811	hsa04130:K08490:
6812	hsa04721:K15292:
6817	hsa05204:K01014:[EC:2.8.2.1]
6818	hsa05204:K01014:[EC:2.8.2.1]
6820	hsa00140:K01015:[EC:2.8.2.2]
6821	hsa00920:K00387:[EC:1.8.3.1]
6822	hsa00980:K11822:[EC:2.8.2.14]
6822	hsa04976:K11822:[EC:2.8.2.14]
6822	hsa05204:K11822:[EC:2.8.2.14]
6833	hsa02010:K05032:
6833	hsa04911:K05032:
6833	hsa04930:K05032:
6839	hsa00310:K11419:[EC:2.1.1.43]
683	hsa00760:K18152:[EC:3.2.2.6 2.4.99.20]
683	hsa04970:K18152:[EC:3.2.2.6 2.4.99.20]
683	hsa04972:K18152:[EC:3.2.2.6 2.4.99.20]
6843	hsa04130:K08510:
6844	hsa04130:K13504:
6844	hsa04721:K13504:
6844	hsa04911:K13504:
6844	hsa04962:K13504:
6844	hsa04970:K13504:
6845	hsa04130:K08515:
6846	hsa04060:K22675:
6846	hsa04062:K22675:
684	hsa05170:K06731:
6850	hsa04064:K05855:[EC:2.7.10.2]
6850	hsa04072:K05855:[EC:2.7.10.2]
6850	hsa04151:K05855:[EC:2.7.10.2]
6850	hsa04380:K05855:[EC:2.7.10.2]
6850	hsa04611:K05855:[EC:2.7.10.2]
6850	hsa04625:K05855:[EC:2.7.10.2]
6850	hsa04650:K05855:[EC:2.7.10.2]
6850	hsa04662:K05855:[EC:2.7.10.2]
6850	hsa04664:K05855:[EC:2.7.10.2]
6850	hsa04666:K05855:[EC:2.7.10.2]
6850	hsa05152:K05855:[EC:2.7.10.2]
6850	hsa05167:K05855:[EC:2.7.10.2]
6850	hsa05169:K05855:[EC:2.7.10.2]
6850	hsa05203:K05855:[EC:2.7.10.2]
6857	hsa04721:K15290:
685	hsa04012:K09783:
6863	hsa04080:K05239:
6865	hsa04020:K04223:
6865	hsa04080:K04223:
6866	hsa04080:K05240:
6868	hsa04330:K06059:[EC:3.4.24.86]
6868	hsa05010:K06059:[EC:3.4.24.86]
6868	hsa05120:K06059:[EC:3.4.24.86]
6869	hsa04020:K04222:
6869	hsa04080:K04222:
6869	hsa05162:K04222:
686	hsa00780:K01435:[EC:3.5.1.12]
686	hsa04977:K01435:[EC:3.5.1.12]
6870	hsa04020:K04224:
6870	hsa04080:K04224:
6872	hsa03022:K03125:
6873	hsa03022:K03128:
6874	hsa03022:K03129:
6874	hsa05016:K03129:
6874	hsa05168:K03129:
6875	hsa03022:K03129:
6875	hsa05016:K03129:
6875	hsa05168:K03129:
6877	hsa03022:K03130:
6877	hsa05168:K03130:
6878	hsa03022:K03131:
6878	hsa05168:K03131:
6879	hsa03022:K03132:
6880	hsa03022:K14535:
6881	hsa03022:K03134:
6881	hsa05168:K03134:
6882	hsa03022:K03135:
6883	hsa03022:K03126:
6884	hsa03022:K03127:
6884	hsa05168:K03127:
6885	hsa04010:K04427:[EC:2.7.11.25]
6885	hsa04064:K04427:[EC:2.7.11.25]
6885	hsa04140:K04427:[EC:2.7.11.25]
6885	hsa04152:K04427:[EC:2.7.11.25]
6885	hsa04310:K04427:[EC:2.7.11.25]
6885	hsa04380:K04427:[EC:2.7.11.25]
6885	hsa04520:K04427:[EC:2.7.11.25]
6885	hsa04620:K04427:[EC:2.7.11.25]
6885	hsa04621:K04427:[EC:2.7.11.25]
6885	hsa04622:K04427:[EC:2.7.11.25]
6885	hsa04657:K04427:[EC:2.7.11.25]
6885	hsa04660:K04427:[EC:2.7.11.25]
6885	hsa04668:K04427:[EC:2.7.11.25]
6885	hsa05140:K04427:[EC:2.7.11.25]
6885	hsa05145:K04427:[EC:2.7.11.25]
6885	hsa05162:K04427:[EC:2.7.11.25]
6885	hsa05168:K04427:[EC:2.7.11.25]
6885	hsa05169:K04427:[EC:2.7.11.25]
6885	hsa05170:K04427:[EC:2.7.11.25]
6885	hsa05418:K04427:[EC:2.7.11.25]
6888	hsa00030:K00616:[EC:2.2.1.2]
6890	hsa02010:K05653:
6890	hsa04145:K05653:
6890	hsa04612:K05653:
6890	hsa05163:K05653:
6890	hsa05168:K05653:
6890	hsa05170:K05653:
6890	hsa05340:K05653:
6891	hsa02010:K05654:
6891	hsa04145:K05654:
6891	hsa04612:K05654:
6891	hsa05163:K05654:
6891	hsa05168:K05654:
6891	hsa05170:K05654:
6891	hsa05340:K05654:
6892	hsa04612:K08058:
6892	hsa05163:K08058:
6892	hsa05170:K08058:
6897	hsa00970:K01868:[EC:6.1.1.3]
6898	hsa00130:K00815:[EC:2.6.1.5]
6898	hsa00270:K00815:[EC:2.6.1.5]
6898	hsa00350:K00815:[EC:2.6.1.5]
6898	hsa00360:K00815:[EC:2.6.1.5]
6898	hsa00400:K00815:[EC:2.6.1.5]
6900	hsa04514:K06760:
6901	hsa00564:K13511:[EC:2.3.1.-]
6906	hsa04918:K20734:
6907	hsa04310:K04508:
6908	hsa03022:K03120:
6908	hsa05016:K03120:
6908	hsa05165:K03120:
6908	hsa05166:K03120:
6908	hsa05168:K03120:
6908	hsa05169:K03120:
6908	hsa05203:K03120:
6915	hsa04020:K04264:
6915	hsa04080:K04264:
6915	hsa04611:K04264:
6916	hsa00590:K01832:[EC:5.3.99.5]
6916	hsa04611:K01832:[EC:5.3.99.5]
6921	hsa04066:K03872:
6921	hsa04120:K03872:
6921	hsa05170:K03872:
6921	hsa05200:K03872:
6921	hsa05211:K03872:
6923	hsa04066:K03873:
6923	hsa04120:K03873:
6923	hsa05170:K03873:
6923	hsa05200:K03873:
6923	hsa05211:K03873:
6926	hsa04550:K10177:
6927	hsa04550:K08036:
6927	hsa04950:K08036:
6928	hsa04950:K08034:
6929	hsa04550:K09063:
6929	hsa05166:K09063:
6929	hsa05202:K09063:
693187	hsa05206:K17379:
693200	hsa05206:K17380:
693210	hsa05206:K17381:
6932	hsa04310:K02620:
6932	hsa04390:K02620:
6932	hsa04520:K02620:
6932	hsa04916:K02620:
6932	hsa04934:K02620:
6932	hsa05165:K02620:
6932	hsa05200:K02620:
6932	hsa05210:K02620:
6932	hsa05213:K02620:
6932	hsa05215:K02620:
6932	hsa05216:K02620:
6932	hsa05217:K02620:
6932	hsa05221:K02620:
6932	hsa05224:K02620:
6932	hsa05225:K02620:
6932	hsa05226:K02620:
6932	hsa05412:K02620:
6934	hsa04310:K04491:
6934	hsa04390:K04491:
6934	hsa04520:K04491:
6934	hsa04916:K04491:
6934	hsa04934:K04491:
6934	hsa05165:K04491:
6934	hsa05200:K04491:
6934	hsa05210:K04491:
6934	hsa05213:K04491:
6934	hsa05215:K04491:
6934	hsa05216:K04491:
6934	hsa05217:K04491:
6934	hsa05221:K04491:
6934	hsa05224:K04491:
6934	hsa05225:K04491:
6934	hsa05226:K04491:
6934	hsa05412:K04491:
6935	hsa05202:K09299:
6935	hsa05206:K09299:
6935	hsa05215:K09299:
6945	hsa04931:K09113:
6945	hsa04932:K09113:
6948	hsa04977:K14619:
6949	hsa03008:K14562:
694	hsa03018:K14443:
695	hsa04064:K07370:[EC:2.7.10.2]
695	hsa04380:K07370:[EC:2.7.10.2]
695	hsa04611:K07370:[EC:2.7.10.2]
695	hsa04662:K07370:[EC:2.7.10.2]
695	hsa04664:K07370:[EC:2.7.10.2]
695	hsa05340:K07370:[EC:2.7.10.2]
6996	hsa03410:K20813:[EC:3.2.2.29]
6999	hsa00380:K00453:[EC:1.13.11.11]
699	hsa04110:K02178:[EC:2.7.11.1]
699	hsa04114:K02178:[EC:2.7.11.1]
699	hsa04914:K02178:[EC:2.7.11.1]
7003	hsa04390:K09448:
7003	hsa04392:K09448:
7004	hsa04390:K09448:
7004	hsa04392:K09448:
7005	hsa04390:K09448:
7005	hsa04392:K09448:
7006	hsa04380:K07364:[EC:2.7.10.2]
7006	hsa04660:K07364:[EC:2.7.10.2]
7010	hsa04010:K05121:[EC:2.7.10.1]
7010	hsa04014:K05121:[EC:2.7.10.1]
7010	hsa04015:K05121:[EC:2.7.10.1]
7010	hsa04066:K05121:[EC:2.7.10.1]
7010	hsa04151:K05121:[EC:2.7.10.1]
7010	hsa05323:K05121:[EC:2.7.10.1]
7012	hsa05200:K22183:
7012	hsa05225:K22183:
7012	hsa05226:K22183:
7015	hsa05165:K11126:[EC:2.7.7.49]
7015	hsa05166:K11126:[EC:2.7.7.49]
7015	hsa05200:K11126:[EC:2.7.7.49]
